id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
12157772,Bright Private suite to explore Van,63956042,Dave,,Sunset,49.22241,-123.08787,Entire home/apt,79,2,96,2019-05-06,2.64,1,11
12209150,Licensed Hotel: Boutique DT KingSuite ++ Parking,2693243,John,,Downtown,49.2856,-123.11782,Private room,160,3,13,2019-02-18,0.42,4,70
12210228,Licensed Hotel: Boutique DT  KingRoom + Parking,2693243,John,,Downtown,49.28556,-123.11696,Private room,150,3,8,2019-01-21,0.44,4,67
12211499,Large bedroom w/big double closets,12310952,Cléo & Carl,,Marpole,49.21365,-123.1132,Private room,38,30,23,2018-10-06,0.65,4,20
12212176,Gastown Studio,41498749,Grady,,Downtown Eastside,49.28179,-123.1034,Entire home/apt,149,30,50,2018-07-27,2.44,4,224
12213507,"LUXURY PENTHOUSE THE CARLYLE, ALBERNI (30 day min)",4292086,Anne,,West End,49.28375,-123.12698,Entire home/apt,250,30,25,2019-02-02,0.68,11,222
12213577,"BEST LOCATION, BRILLIANT VIEW, DOWNTOWN LIVING",64830989,Marshall,,Downtown,49.27916,-123.10928,Entire home/apt,101,2,150,2019-05-08,3.99,1,119
12231393,Downtown Convenient and Comfortable Condo,18121575,Soroush (亞明),,Downtown,49.28023,-123.10627,Entire home/apt,195,3,87,2019-02-21,2.36,1,113
12244047,Kitsilano Haven,4484250,Karen,,Kitsilano,49.27201,-123.16148,Entire home/apt,109,2,48,2019-05-09,1.34,9,85
12245225,Beach Side- 30 Days +,4484250,Karen,,Kitsilano,49.27067,-123.16037,Entire home/apt,119,30,44,2019-05-05,1.20,9,222
12253914,Vancouver Private Entry Self-Contained 1 BR Suite,65742927,Stephen,,Kensington-Cedar Cottage,49.24327,-123.07288,Entire home/apt,56,1,126,2019-05-09,3.66,1,5
12293412,Alberni Street Downtown with patio and a pull out.,10507457,Christie,,West End,49.28548,-123.12483,Entire home/apt,197,7,94,2019-04-26,2.56,3,47
12304783,Cute coach house for 6-two full bath and a patio!,66346226,Marina,,Hastings-Sunrise,49.27442,-123.04381,Entire home/apt,119,1,26,2019-05-09,3.26,1,45
12306197,CENTRAL DOWNTOWN SKY VIEW SUITE,66356613,Robert,,Downtown,49.27547,-123.1302,Entire home/apt,101,30,44,2019-04-26,1.19,1,120
12321367,Industrial Loft with Mountain Views,9734530,Felix,,Downtown Eastside,49.28351,-123.10093,Entire home/apt,150,30,16,2018-07-30,0.58,1,285
12335248,"Whole house, Commercial Drive",15644958,Aaron,,Kensington-Cedar Cottage,49.25552,-123.06957,Entire home/apt,374,6,3,2018-08-05,0.09,1,0
12336968,City Cottage - 6BR/4BA >2700 Sqft Family friendly,20336707,Ellen & Juan,,Kensington-Cedar Cottage,49.25162,-123.08268,Entire home/apt,199,1,38,2019-01-02,1.05,2,16
12345888,Sleeps 6! Great location! Spacious! Hip decor!,30064922,Emily,,Fairview,49.26478,-123.12864,Entire home/apt,225,2,67,2019-05-01,1.79,2,219
12365462,D50 1 BR Lofty Living on The Drive,30899,Rami,,Grandview-Woodland,49.26518,-123.07006,Entire home/apt,93,180,0,,,32,365
12386223,D6 Live In The Heart of Van 2 BR,30899,Rami,,Downtown,49.28396,-123.1167,Entire home/apt,174,60,1,2016-08-02,0.03,32,223
12391067,Chic Downtown Condominium near Robson Street Boutiques,21783759,Viviena,,Downtown,49.28198,-123.12366,Entire home/apt,105,30,18,2019-03-22,0.51,7,83
12408253,Gastown Heritage Loft,16646785,Alan,,Downtown Eastside,49.2819,-123.10399,Entire home/apt,199,3,150,2019-05-06,4.08,1,228
12423800,Georgian Colonial near UBC,67199819,Beryl,,Dunbar Southlands,49.25082,-123.18747,Entire home/apt,400,3,55,2019-04-29,1.50,1,297
12434489,Family Friendly traveller's home,67266938,Alison,,Kensington-Cedar Cottage,49.24744,-123.06944,Private room,70,1,7,2018-05-06,0.24,4,87
12455740,Fully Furnished One Bedroom Downtown  Vancouver,67281223,Karim,,Downtown,49.28494,-123.11361,Entire home/apt,140,30,2,2018-04-27,0.14,2,120
12488607,E VAN Family Bungalow - 2BR 1B w YD WIFI PARKNG,12307127,Laura & Peter,,Hastings-Sunrise,49.28423,-123.05416,Entire home/apt,195,3,27,2018-08-21,0.80,1,45
12494176,"Massive, bright and unique four bedroom space!",48824936,Ian,,Kensington-Cedar Cottage,49.25046,-123.06814,Entire home/apt,349,45,104,2018-09-09,2.89,1,154
12511561,Studio Loft near Granville Island,14855120,Jim,,Fairview,49.2654,-123.13914,Entire home/apt,89,30,4,2016-09-01,0.11,1,0
12522460,"Room in hip, retro, spacious apt.",30064922,Emily,,Fairview,49.26309,-123.12922,Private room,101,1,13,2019-03-25,0.36,2,3
12522873,Modern Gastown Loft,11590288,Shannon,,Downtown Eastside,49.28156,-123.10595,Entire home/apt,185,2,9,2018-08-27,0.24,1,0
12542874,Mount Pleasant - modern family home,22096754,Evie,,Mount Pleasant,49.25999,-123.07915,Entire home/apt,301,3,19,2019-03-24,0.53,1,1
12547979,Next to Robson Near Granville Skytrain + Views!,46727751,Oliver & Dave,,Downtown,49.28137,-123.1202,Shared room,170,30,26,2018-11-03,0.76,2,302
12548227,3 Bed PENTHOUSE. Downtown. Amazing View,44308433,Aaron,,West End,49.28232,-123.125,Entire home/apt,550,1,229,2019-05-02,6.16,1,132
12561099,Stunning Downtown Condo,3092935,Brad,,Downtown,49.27929,-123.12445,Entire home/apt,140,31,33,2019-03-31,0.90,11,174
12561247,"Beautiful,bright space,fab location,chic style",726292,Dilesh,,Fairview,49.26786,-123.14162,Private room,106,2,118,2019-04-26,3.33,1,278
12587166,Simple Pleasures @ Prime Kits Beach,64445217,Sirine,,Kitsilano,49.27501,-123.15288,Entire home/apt,109,1,173,2019-04-27,4.68,1,8
12602993,"#32 Wow ~ View, Kits Location.  Min. 30 day stay.",31685027,Claude,,Kitsilano,49.27108,-123.1576,Private room,50,5,3,2019-01-03,0.09,13,348
12603779,Bright Spacious Kitsilano Apartment,68401435,Shaun,,Kitsilano,49.26179,-123.15067,Entire home/apt,101,180,11,2017-11-22,0.31,1,182
12604369,Chloe's Garden Suite Steam Rm & FP,12590876,Erin,,Riley Park,49.2535,-123.10214,Entire home/apt,140,1,176,2019-05-09,5.04,1,87
12604736,Downtown Cozy Apt By The Beach,16190613,Ron,,West End,49.28396,-123.14072,Entire home/apt,99,30,60,2018-09-27,1.67,2,316
12606189,Cozy Quiet DT Vancouver Studio w/ weekly Laundry,56384031,Maddi,,Downtown,49.28076,-123.12618,Entire home/apt,134,30,25,2019-04-27,0.72,3,198
12608756,Bright & Cozy Studio,29575891,Sina,,West End,49.28899,-123.13259,Entire home/apt,66,4,76,2019-04-26,2.21,1,22
12611121,"spacious, funky, 3 bdrm., well located",2452257,Harvey,,Marpole,49.21407,-123.14041,Entire home/apt,170,3,42,2019-04-30,1.15,1,314
12709451,"Classic, central Vancouver gem! 3 bdrms 2 baths",12131673,Melissa,,Riley Park,49.25002,-123.09853,Entire home/apt,400,5,6,2018-08-13,0.27,1,139
12716040,"Central hip Main St, Canada Line skytrain: King Ed",69139395,Lisa Matt,,Riley Park,49.24808,-123.10329,Entire home/apt,101,2,47,2019-05-03,1.81,4,91
12728177,Ocean view Apartment West End/ Downtown,37818642,Dawn,,West End,49.2799,-123.1344,Entire home/apt,195,5,53,2019-05-09,1.49,1,45
12736445,Heart of Kits,14038126,Meg,,Kitsilano,49.26542,-123.15811,Entire home/apt,350,2,93,2018-08-25,2.55,1,15
12762068,Bright room - Main Street,24738659,Katrina,,Riley Park,49.24144,-123.10131,Private room,46,32,4,2017-11-18,0.12,4,272
12791718,Nearby marine drive sky train house,69649817,Nancy,,Sunset,49.21819,-123.10545,Entire home/apt,98,2,53,2019-01-21,1.49,1,0
12793683,Spacious Modern Downtown Studio,29715642,Nat,,Downtown,49.27718,-123.12109,Entire home/apt,119,31,16,2019-04-05,0.44,2,285
12798674,One bedroom suite,30942340,Wendy,,South Cambie,49.25343,-123.12686,Entire home/apt,140,3,53,2019-05-06,1.48,1,89
12815958,1 Bedroom Apartment with Open View Sleeps 2-4,69754890,Aleix,,Marpole,49.21122,-123.11651,Entire home/apt,115,30,71,2018-10-05,2.03,3,254
12829633,Natural Light Main St. - 1 bedroom,24738659,Katrina,,Riley Park,49.24219,-123.10233,Private room,81,31,7,2019-03-31,0.21,4,318
12853613,GASTOWN HERITAGE PENTHOUSE + PRIVATE ROOFTOP DECK,70229779,Alexander,,Downtown Eastside,49.28352,-123.10246,Entire home/apt,299,1,122,2019-04-25,3.45,1,165
12853927,"Perfect Location, Perfect Gem! Free Parking",70363,Bianca,,Downtown,49.27576,-123.13262,Entire home/apt,189,2,20,2018-12-30,0.93,1,18
12857585,《Hidden Gem of Vancouver 2 min Walk to Skytrain》,61685635,Candy (Yi An),,Riley Park,49.2511,-123.11364,Entire home/apt,250,1,59,2019-05-07,5.90,1,265
12874057,"Cool place on Main St, trendiest hood in Vancouver",65298367,Patricia,,Mount Pleasant,49.25731,-123.09391,Entire home/apt,85,4,125,2019-05-03,3.43,1,142
12934598,Premium 3BR home in Kitsilano,70791516,Brian,,Kitsilano,49.26444,-123.14806,Entire home/apt,148,4,2,2017-08-06,0.09,2,34
12934772,Spacious 2 Bdr Close to Downtown,50964495,Leo,,Fairview,49.25997,-123.12957,Entire home/apt,93,2,6,2018-06-30,0.17,1,132
12948180,Modern Condo in Heart of Downtown,20378019,Naomi,,West End,49.28467,-123.1246,Entire home/apt,250,5,3,2018-09-25,0.08,1,10
12952602,House in the Heart of Main Street!,1925819,Bruce,,Riley Park,49.24795,-123.09742,Entire home/apt,209,5,12,2018-08-26,0.33,1,18
12952787,Bright sub-penthouse near beach - long term rental,32737080,Daragh And Ida,,West End,49.28004,-123.13524,Entire home/apt,78,175,1,2016-07-27,0.03,1,314
12971136,D20- Beautiful 1 bedroom suite,30899,Rami,,Downtown,49.27408,-123.12817,Entire home/apt,93,30,2,2016-09-16,0.05,32,288
12974050,Vancouver West End Condo with Parking (on request),30322469,Jason,,West End,49.28148,-123.13134,Entire home/apt,199,2,157,2019-05-11,4.45,1,148
12991276,Downtown Vancouver Studio,8368718,Yvonne,,Downtown,49.27898,-123.12734,Entire home/apt,199,30,87,2018-09-17,2.40,3,59
13000591,Cozy one bedroom suite,19475867,Yang,,Marpole,49.21574,-123.13195,Private room,79,3,13,2019-05-10,0.38,1,319
13021044,Steps to Granville Island,17227296,Dave,,Fairview,49.2707,-123.14013,Entire home/apt,119,30,0,,,1,0
13032884,marinaside,72034701,David,,Downtown,49.27137,-123.12259,Entire home/apt,200,30,1,2017-12-10,0.06,1,287
13033596,1500 sq ft Yaletown 2br/2bath space,63676271,Katie,,Downtown,49.27628,-123.12272,Entire home/apt,225,3,37,2017-09-21,1.03,2,0
13035303,Beautiful new townhouse room in artistic district,72061037,Keela,,Kensington-Cedar Cottage,49.26138,-123.07375,Private room,48,3,41,2018-10-28,1.15,1,0
13062709,D15- 2 BR downtown luxury suite,30899,Rami,,Downtown,49.27793,-123.12434,Entire home/apt,264,120,0,,,32,315
13065799,"Cozy, well-lit private studio (30 day min)",30241578,Lars,,Downtown,49.27919,-123.12717,Entire home/apt,174,30,16,2018-05-31,0.45,1,0
13066086,Unbeatable Location! Modern 1bd&den,70082920,Jadine,,Downtown,49.27876,-123.1198,Entire home/apt,115,180,57,2018-10-01,1.65,1,285
13093588,Savor Breathtaking Views of Downtown,23977001,Emma,,Downtown,49.27638,-123.12413,Entire home/apt,130,30,16,2019-01-15,0.53,10,154
13095062,Beautiful 3 BDRM Newly Reno'd Home Cambie Area,29412479,Leslie-Ann And Suzanne,,Riley Park,49.25145,-123.11321,Entire home/apt,199,30,7,2018-01-25,0.20,6,254
13125780,Vancouver's Special Vancouver Special,56061445,Alexa,,Kensington-Cedar Cottage,49.23456,-123.08954,Entire home/apt,170,7,17,2018-08-29,0.49,1,268
13125960,Quiet Mid Century Bungalow,71643035,Shandy,,Renfrew-Collingwood,49.23602,-123.0556,Private room,50,2,108,2019-04-30,3.09,1,28
13140963,Room 1 in a New House,73238515,Cora,,Riley Park,49.25282,-123.09199,Private room,64,1,17,2018-08-17,0.48,4,83
13148765,1 Bedroom Suite off Commerical Drive,713242,Noel & Lindsay,,Grandview-Woodland,49.26384,-123.06652,Entire home/apt,89,3,114,2019-05-10,3.23,1,12
13157169,Beautifully renovated- 2bed & 2bath off Main St!,73455996,Laetitia & Scott,,Riley Park,49.23399,-123.10136,Entire home/apt,180,4,79,2019-04-29,2.23,1,292
13158407,Home Sweet Home East Village,62870356,Maya,,Grandview-Woodland,49.27987,-123.06021,Entire home/apt,95,30,68,2019-05-02,1.97,2,79
13160462,"Langara Vancouver Film Culinary school, Room D",73492158,Lise,,Riley Park,49.23485,-123.09751,Private room,36,60,5,2019-03-03,0.29,1,10
13166064,Comfy double bed in a lovely white room!,16001989,Sarah,,Grandview-Woodland,49.2864,-123.05838,Private room,40,30,8,2019-03-16,0.23,1,43
13167163,"Luxe Heritage Gastown Loft, Thoroughly Renovated",295810,Lawrence,,Downtown Eastside,49.2819,-123.10909,Entire home/apt,189,2,61,2018-09-10,3.20,1,0
13174671,Room 2 in a New House,73238515,Cora,,Riley Park,49.25298,-123.09182,Private room,81,1,28,2019-01-02,0.78,4,86
13191267,Modern Townhouse in East Van,18837707,Melanie,,Kensington-Cedar Cottage,49.24663,-123.07696,Entire home/apt,325,2,16,2018-12-30,1.26,1,0
13192108,Beach side 2BR suite with private entry,14301035,Maggie,,Kitsilano,49.26926,-123.18125,Entire home/apt,130,5,38,2018-09-19,1.08,3,101
13205734,The Green House,1628349,Maria,,Renfrew-Collingwood,49.26074,-123.05512,Entire home/apt,64,2,94,2019-04-30,2.74,1,221
13208731,❤Beautiful Studio Loft Suite by Downtown,23123490,Ducharme,,Mount Pleasant,49.25863,-123.10994,Entire home/apt,111,30,31,2019-01-14,0.87,1,0
13208772,Modern Ground Floor Suite in Westside Vancouver,7001804,Saeed,,Arbutus Ridge,49.24645,-123.16715,Entire home/apt,110,2,91,2019-05-12,2.56,1,38
13211615,Home Sweet Home East Village!,62870356,Maya,,Grandview-Woodland,49.27926,-123.06185,Entire home/apt,95,2,119,2019-05-07,3.42,2,153
13219781,"**room #1**is available (Vancouver, BC)",65757581,Ys,,Riley Park,49.25126,-123.09347,Private room,40,2,56,2019-04-20,1.56,4,337
13240363,AMAZING BRIGHT VIEW BEST LOCATION 2BR+2BA+PARKING,74315402,Jackie,,Downtown,49.28239,-123.11293,Entire home/apt,101,2,161,2019-05-05,4.56,1,124
13240975,"Cottage in the City for singles, couples or family",74401202,Grant,,Riley Park,49.24235,-123.10165,Entire home/apt,174,1,94,2019-05-07,2.83,1,68
13247035,#C King Size ~ One Bedroom ~ Steps to the Beach,31685027,Claude,,Kitsilano,49.2717,-123.15887,Entire home/apt,81,30,10,2019-04-28,0.28,13,200
13248489,#E New Studio Unit ~ Steps to Kits,31685027,Claude,,Kitsilano,49.27111,-123.15835,Entire home/apt,75,30,6,2017-07-01,0.17,13,295
13260284,"A Peaceful, Spacious, Artistically Designed House",3319824,Alison & Simon,,Mount Pleasant,49.25922,-123.10559,Entire home/apt,215,3,7,2019-02-24,0.34,1,0
13263762,Self-contained suite in Vancouver (Fraser St).,58950831,Sharon,,Mount Pleasant,49.25725,-123.0871,Entire home/apt,95,2,58,2019-05-07,1.64,1,274
13266055,Beautiful Vancouver City Bungalow,1741913,Darragh & Deanna,,Hastings-Sunrise,49.27569,-123.03918,Entire home/apt,220,2,7,2016-09-01,0.20,2,43
13274735,Suite garden patio on The Drive,74384371,Mieke,,Grandview-Woodland,49.26656,-123.06986,Entire home/apt,90,2,146,2019-04-28,4.10,1,52
13283862,Kitsilano! Large private room close to everything.,2113072,Pam,,Kitsilano,49.2656,-123.14644,Private room,101,6,20,2019-04-08,0.69,1,274
13284025,Big and Bright and Beautiful -1 Bdrm off Main St,72574567,Tamara,,Sunset,49.23283,-123.09666,Entire home/apt,125,3,88,2019-04-29,2.66,2,84
13284465,Amazing 3 Bedrm Condo w/ Incredible View + Parking,37627084,Chain,,Downtown,49.2792,-123.10672,Entire home/apt,129,2,188,2019-04-14,5.33,2,276
13285299,Delightful  Bedroom  with Balcony,74456980,Beverly,,Renfrew-Collingwood,49.25105,-123.03724,Private room,101,3,62,2018-10-05,1.76,2,0
13291492,Sunny Spacious 1Bdrm @ Sunset Beach & Seawall,74821793,Jeff,,West End,49.27885,-123.13518,Entire home/apt,299,2,26,2019-05-03,1.15,1,70
13297246,Downtown Vancouver - Robson Studio for 2,317618,Edgar,,Downtown,49.27873,-123.11726,Entire home/apt,240,1,4,2017-05-29,0.11,8,0
13298502,Lovely 2 bedroom townhome,19602576,Melanie,,Sunset,49.23162,-123.09393,Entire home/apt,200,3,8,2018-10-08,0.23,1,0
13308004,East Vancouver studio suite in cute home,31435230,Vira,,Mount Pleasant,49.25786,-123.08376,Entire home/apt,150,3,23,2018-09-25,0.67,1,64
13317612,Hip and cool apartment in downtown Vancouver,34929605,Pierre,,Downtown,49.27792,-123.12969,Entire home/apt,150,1,97,2019-05-09,3.55,1,0
13334490,Beautiful modern house 10mins downtown or airport,54154927,Susan,,Victoria-Fraserview,49.23006,-123.05545,Entire home/apt,250,1,71,2019-04-14,2.04,1,210
13346084,Kerrisdale Craftsman,75625891,Kamala,,Arbutus Ridge,49.24253,-123.151,Entire home/apt,450,7,2,2018-07-01,0.06,1,13
13347771,Furnished One Bedroom Fraser Court,39642808,Yossi,,Sunset,49.23198,-123.09428,Entire home/apt,85,30,2,2017-06-30,0.06,1,132
13350002,"UBC Direct, 2 BR, Canada Line skytrain: King Ed",69139395,Lisa Matt,,Riley Park,49.24842,-123.10292,Entire home/apt,174,4,55,2019-02-24,1.64,4,218
13361855,Room in the Tree Tops,412802,Anne,,Arbutus Ridge,49.24774,-123.1671,Private room,85,1,189,2019-04-27,5.35,2,165
13383325,The Main,29939254,Sheila,,Sunset,49.2198,-123.10041,Entire home/apt,75,1,366,2019-04-28,11.32,1,39
13416108,Large & Bright Gastown Luxury Loft w/20ft ceilings,16750396,Eddie And Marv,,Downtown Eastside,49.28396,-123.10318,Entire home/apt,200,2,175,2019-05-03,4.94,3,280
13419885,"2 BR 3 BD Great location, close to bus stops",16641764,Fiona,,Dunbar Southlands,49.25594,-123.1868,Private room,101,1,148,2019-05-10,4.22,1,80
13429166,(ROOM2)  Private Room with Separate Entrance,65757581,Ys,,Shaughnessy,49.24297,-123.13293,Private room,60,1,125,2019-04-25,3.59,4,291
13429931,(ROOM1)  Private Room with Separate Entrance,65757581,Ys,,Shaughnessy,49.2431,-123.13435,Private room,60,1,104,2019-04-26,2.97,4,304
13433673,Bedroom in a great apartment close to Seawall,6005855,Peter,,Downtown,49.27485,-123.10113,Private room,85,2,47,2019-04-15,3.28,2,4
13435088,Nice & Spacious two-level House by Langara College,71312111,Vincent & Van,,Oakridge,49.2197,-123.10643,Entire home/apt,260,2,37,2019-04-28,1.08,1,116
13450933,Modern Suites Downtown Vancouver!,27791355,Music Industry Co.,,Downtown,49.2818,-123.11768,Entire home/apt,294,5,12,2018-07-15,0.39,3,24
13451146,Water Views in Heart of the West End,76818562,Dee,,West End,49.28427,-123.13995,Entire home/apt,157,3,137,2019-01-29,3.90,1,9
13452560,Bright One Bedroom Vancouver Apartment,16636703,James Dylan,,Mount Pleasant,49.26151,-123.08326,Entire home/apt,64,2,25,2019-03-18,0.71,1,0
13456176,Rustic Suite near Commercial Drive in Vancouver,33006954,Robin,,Grandview-Woodland,49.26951,-123.06659,Entire home/apt,150,2,76,2019-04-01,2.19,2,23
13464468,3BDR Luxury Heritage Home- heart of Kitsilano,64488310,Amanda,,Kitsilano,49.25895,-123.16318,Entire home/apt,900,30,26,2018-08-04,0.74,4,296
13496222,Private Room in Joyce Collingwood Station,65959354,Fer And Samy,,Renfrew-Collingwood,49.23419,-123.03003,Private room,35,1,126,2019-05-13,3.60,1,250
13496853,Yaletown Modern 2 Bedroom Townhome Sleeps 4-5,69754890,Aleix,,Downtown,49.27953,-123.12131,Entire home/apt,200,2,101,2019-04-21,2.86,3,204
13525164,Elegance plus Location; Steps to Downtown Van,3593825,Noreen,,West End,49.28202,-123.13598,Entire home/apt,99,30,113,2019-04-30,3.20,1,270
13529412,Charming Guest Suite on Commercial Drive,262819,Lisajoy,,Grandview-Woodland,49.26896,-123.06308,Private room,75,1,127,2019-05-05,3.82,2,1
13565457,September Sale / Stanley Park,64255070,Peter,,West End,49.29157,-123.13861,Private room,150,30,36,2019-01-03,1.06,1,34
13587559,Luxury 2 Level House,78465073,Jason,,Kensington-Cedar Cottage,49.25505,-123.07804,Entire home/apt,360,2,42,2019-05-04,1.20,1,341
13601416,D33-Heart of Vancouver,30899,Rami,,West End,49.2874,-123.12627,Entire home/apt,125,30,14,2018-06-27,0.56,32,275
13603816,loft in Vancouver's hippest hood monthly rental,41924716,Brent,,Mount Pleasant,49.26717,-123.1032,Entire home/apt,200,30,58,2017-09-08,1.67,1,71
13604686,Cherry Street Residence - Near buses and Skytrain!,78697783,Vick,,Renfrew-Collingwood,49.2343,-123.03408,Entire home/apt,178,2,2,2019-05-10,2,1,171
13607124,Vancouver Family Suite for Six,40246737,Grace,,Killarney,49.22016,-123.03082,Entire home/apt,148,2,71,2019-05-12,2.07,2,106
13607164,Large garden suite very close to Commercial Drive,1743089,Darren,,Kensington-Cedar Cottage,49.25755,-123.07519,Entire home/apt,95,30,45,2019-02-11,1.32,3,197
13617271,East Van whole house rental,5553514,Owen & Roberta,,Grandview-Woodland,49.27386,-123.06295,Entire home/apt,85,100,12,2017-01-02,0.34,1,0
13619016,D22- Luxury waterfront 2bedroom+ 2bath,30899,Rami,,Downtown,49.27492,-123.11103,Entire home/apt,199,120,0,,,32,257
13619735,Downtown 1 Bdr.+Parking+Gym/Pool,66273429,Kamila,,Downtown,49.27947,-123.10841,Entire home/apt,152,1,271,2019-04-28,7.93,1,36
13620049,Stunning Luxury Mountain and Waterfront View,1172047,Trevor,,Downtown Eastside,49.28358,-123.107,Entire home/apt,350,30,5,2018-08-19,0.23,2,40
13621629,Prime Downtown Location - Urban Oasis with Parking,8819085,Brad,,West End,49.2826,-123.13828,Private room,99,2,106,2019-04-30,3.04,1,0
13623807,Room with Veranda- Heritage Home Close to Downtown,78932005,Joy,,Downtown Eastside,49.27804,-123.08991,Private room,74,2,145,2019-05-06,4.29,4,16
